id,age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,subscribed
201,52,services,married,high.school,no,yes,no,cellular,may,fri,1,999,1,failure,-1.8,92.893,-46.2,1.3130000000000002,5099.1,no
202,52,services,married,high.school,no,yes,no,cellular,nov,tue,1,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,no
203,35,blue-collar,married,basic.4y,no,yes,no,cellular,jul,mon,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
204,41,blue-collar,divorced,basic.4y,no,no,yes,cellular,apr,thu,2,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,no
205,27,student,single,university.degree,no,unknown,unknown,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,no
206,30,admin.,divorced,basic.6y,no,no,no,cellular,jul,wed,10,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
207,31,blue-collar,married,basic.4y,no,yes,no,telephone,aug,fri,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
208,27,admin.,single,university.degree,no,yes,no,cellular,jun,fri,1,999,0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,no
209,40,technician,single,professional.course,unknown,yes,no,cellular,may,thu,8,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
210,37,technician,married,university.degree,no,yes,no,cellular,aug,mon,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
211,44,management,married,high.school,no,yes,no,telephone,jun,thu,3,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no
212,39,technician,divorced,high.school,no,yes,no,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
213,36,entrepreneur,divorced,high.school,no,yes,no,cellular,nov,fri,3,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
214,40,blue-collar,divorced,professional.course,no,no,no,cellular,jun,wed,2,3,1,success,-2.9,92.963,-40.8,1.26,5076.2,yes
215,39,admin.,married,university.degree,unknown,no,no,telephone,may,tue,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
216,30,admin.,single,university.degree,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
217,48,services,single,high.school,unknown,no,yes,telephone,jun,tue,5,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
218,31,management,married,university.degree,no,yes,no,cellular,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,no
219,33,admin.,single,high.school,no,no,no,cellular,jun,wed,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,no
220,72,retired,married,high.school,no,no,no,cellular,nov,mon,1,999,0,nonexistent,-3.4,92.649,-30.1,0.7140000000000001,5017.5,yes
221,32,blue-collar,divorced,basic.4y,no,no,no,cellular,may,mon,2,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,yes
222,24,services,single,high.school,no,yes,no,telephone,apr,tue,1,999,1,failure,-1.8,93.075,-47.1,1.423,5099.1,no
223,60,retired,married,professional.course,no,no,no,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
224,33,services,married,high.school,no,no,no,cellular,aug,thu,1,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,yes
225,24,blue-collar,single,basic.9y,no,yes,no,cellular,jun,wed,2,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,yes
226,27,blue-collar,single,basic.4y,unknown,yes,no,telephone,jul,thu,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
227,56,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,mon,7,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,no
228,23,student,single,unknown,no,no,no,cellular,jul,tue,1,999,2,failure,-1.7,94.215,-40.3,0.893,4991.6,yes
229,34,technician,married,professional.course,no,yes,no,telephone,mar,mon,1,6,1,success,-1.8,93.369,-34.8,0.6459999999999999,5008.7,no
230,31,technician,married,professional.course,no,no,no,telephone,may,mon,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
231,52,admin.,married,university.degree,no,yes,no,cellular,aug,wed,11,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
232,25,blue-collar,married,basic.9y,no,yes,no,telephone,jun,mon,5,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no
233,39,management,single,basic.9y,no,yes,no,cellular,nov,mon,3,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,no
234,35,admin.,single,university.degree,no,yes,no,cellular,jul,fri,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
235,33,entrepreneur,single,professional.course,no,no,no,telephone,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
236,44,blue-collar,married,basic.4y,no,yes,no,telephone,may,wed,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
237,34,technician,single,professional.course,no,yes,no,cellular,aug,tue,1,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,no
238,59,retired,divorced,basic.4y,no,yes,no,telephone,oct,fri,4,999,0,nonexistent,-3.4,92.431,-26.9,0.72,5017.5,no
239,32,admin.,single,university.degree,no,yes,no,cellular,jul,thu,2,15,1,success,-1.7,94.215,-40.3,0.846,4991.6,no
240,51,services,married,high.school,no,yes,no,cellular,nov,mon,3,6,3,success,-1.1,94.767,-50.8,1.05,4963.6,no
241,31,blue-collar,single,basic.4y,unknown,yes,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
242,52,technician,married,basic.4y,unknown,no,yes,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
243,38,services,married,basic.9y,no,no,yes,telephone,jun,fri,2,999,0,nonexistent,-2.9,92.963,-40.8,1.224,5076.2,no
244,48,housemaid,single,high.school,unknown,yes,no,cellular,nov,wed,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
245,50,blue-collar,married,unknown,no,no,no,telephone,nov,fri,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
246,75,retired,divorced,basic.9y,no,no,no,cellular,mar,mon,1,999,0,nonexistent,-1.8,92.843,-50.0,1.56,5099.1,no
247,31,admin.,single,university.degree,no,yes,no,cellular,sep,fri,7,999,0,nonexistent,-3.4,92.379,-29.8,0.8029999999999999,5017.5,no
248,30,admin.,married,university.degree,no,no,yes,cellular,aug,tue,4,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
249,54,technician,married,professional.course,unknown,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
250,35,technician,married,university.degree,unknown,no,no,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no
251,25,blue-collar,single,basic.9y,no,yes,no,cellular,jul,fri,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
252,48,services,married,high.school,no,no,no,cellular,may,mon,3,999,2,failure,-1.8,92.893,-46.2,1.264,5099.1,no
253,32,management,married,high.school,no,yes,yes,telephone,may,tue,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
254,37,housemaid,married,basic.6y,unknown,no,no,cellular,may,wed,2,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,no
255,29,student,single,professional.course,no,yes,no,telephone,nov,thu,2,999,0,nonexistent,-3.4,92.649,-30.1,0.7140000000000001,5017.5,no
256,33,admin.,single,university.degree,no,yes,no,cellular,aug,mon,6,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
257,42,unemployed,married,high.school,unknown,yes,no,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
258,30,admin.,single,high.school,no,yes,no,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
259,24,technician,single,university.degree,no,yes,no,cellular,may,fri,4,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
260,40,self-employed,single,university.degree,no,yes,no,cellular,jul,wed,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,yes
261,37,technician,married,university.degree,unknown,no,no,telephone,may,fri,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
262,27,management,single,university.degree,no,yes,no,cellular,aug,wed,1,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,no
263,42,self-employed,married,university.degree,no,yes,no,telephone,jul,thu,14,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,yes
264,55,management,married,university.degree,no,no,no,cellular,apr,fri,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
265,42,blue-collar,single,basic.9y,unknown,yes,no,cellular,may,thu,5,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no
266,50,blue-collar,married,professional.course,no,yes,no,telephone,nov,thu,2,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,no
267,38,technician,married,professional.course,no,yes,no,cellular,aug,fri,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
268,29,blue-collar,single,high.school,unknown,no,no,telephone,jun,mon,3,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
269,43,blue-collar,married,unknown,no,yes,no,cellular,jul,thu,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
270,33,admin.,single,university.degree,no,yes,no,cellular,jun,wed,2,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,yes
271,33,management,single,basic.9y,no,yes,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,no
272,33,technician,married,university.degree,no,no,no,telephone,nov,wed,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
273,33,admin.,married,university.degree,no,yes,no,cellular,nov,tue,2,3,1,success,-3.4,92.649,-30.1,0.715,5017.5,yes
274,24,technician,single,basic.6y,no,yes,no,cellular,jul,thu,5,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,no
275,46,entrepreneur,married,university.degree,unknown,unknown,unknown,telephone,jun,wed,9,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
276,31,technician,single,university.degree,no,yes,no,cellular,may,fri,7,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,yes
277,34,self-employed,single,university.degree,no,no,yes,telephone,nov,tue,1,999,0,nonexistent,-3.4,92.649,-30.1,0.715,5017.5,yes
278,25,admin.,single,professional.course,no,yes,no,cellular,apr,wed,1,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,yes
279,28,blue-collar,married,basic.9y,no,yes,no,cellular,may,fri,1,11,1,success,-1.8,92.893,-46.2,1.3130000000000002,5099.1,no
280,44,blue-collar,married,basic.4y,unknown,yes,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
281,27,student,single,high.school,no,no,no,telephone,oct,tue,1,999,0,nonexistent,-1.1,94.601,-49.5,0.982,4963.6,no
282,49,admin.,married,high.school,unknown,yes,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,no
283,38,management,married,university.degree,no,no,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
284,57,blue-collar,married,basic.4y,unknown,yes,no,telephone,jul,fri,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
285,48,technician,married,professional.course,no,no,no,cellular,apr,wed,1,999,1,failure,-1.8,93.075,-47.1,1.445,5099.1,no
286,56,technician,single,professional.course,no,yes,no,cellular,may,mon,3,999,1,failure,-1.8,92.893,-46.2,1.244,5099.1,no
287,35,admin.,married,high.school,no,yes,yes,telephone,may,mon,10,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,no
288,40,technician,married,professional.course,no,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
289,71,retired,divorced,basic.4y,no,yes,no,telephone,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,no
290,37,admin.,married,university.degree,no,yes,yes,cellular,jun,mon,2,999,0,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,yes
291,38,blue-collar,married,basic.6y,no,yes,no,cellular,may,mon,2,999,0,nonexistent,-1.8,92.893,-46.2,1.2990000000000002,5099.1,no
292,34,admin.,single,university.degree,no,yes,no,cellular,mar,tue,2,999,0,nonexistent,-1.8,93.369,-34.8,0.652,5008.7,no
293,28,housemaid,married,basic.6y,unknown,no,no,telephone,may,fri,11,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
294,28,unemployed,single,university.degree,no,unknown,unknown,telephone,jul,wed,1,999,0,nonexistent,-2.9,92.469,-33.6,1.029,5076.2,no
295,34,blue-collar,married,basic.9y,no,yes,no,cellular,apr,mon,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
296,39,admin.,single,high.school,no,yes,no,cellular,apr,fri,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
297,38,technician,divorced,professional.course,no,yes,no,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
298,45,unemployed,married,professional.course,no,yes,yes,cellular,aug,fri,5,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
299,38,blue-collar,married,basic.4y,unknown,no,no,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,yes
300,24,technician,single,professional.course,no,yes,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
301,56,technician,married,professional.course,unknown,yes,no,cellular,nov,fri,6,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
302,48,blue-collar,married,basic.6y,no,yes,no,telephone,may,thu,4,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no
303,48,blue-collar,married,basic.6y,no,no,no,telephone,jun,thu,2,999,0,nonexistent,1.4,94.465,-41.8,4.8660000000000005,5228.1,no
304,39,management,married,university.degree,no,yes,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
305,65,admin.,divorced,university.degree,no,no,no,cellular,nov,fri,2,999,0,nonexistent,-3.4,92.649,-30.1,0.718,5017.5,no
306,56,management,married,university.degree,no,yes,no,telephone,jun,wed,5,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,no
307,34,admin.,single,university.degree,no,no,no,cellular,sep,fri,3,3,2,success,-3.4,92.379,-29.8,0.773,5017.5,yes
308,34,blue-collar,married,basic.9y,no,no,no,cellular,may,fri,1,999,1,failure,-1.8,92.893,-46.2,1.3130000000000002,5099.1,no
309,35,services,married,university.degree,no,no,no,cellular,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
310,29,admin.,single,high.school,no,no,no,cellular,jun,wed,5,999,0,nonexistent,-1.7,94.055,-39.8,0.767,4991.6,no
311,33,blue-collar,single,basic.9y,no,yes,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
312,35,blue-collar,married,basic.6y,unknown,no,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.3130000000000002,5099.1,no
313,41,admin.,married,university.degree,unknown,no,no,cellular,aug,tue,17,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
314,52,admin.,divorced,university.degree,no,unknown,unknown,cellular,nov,tue,5,999,1,failure,-3.4,92.649,-30.1,0.715,5017.5,no
315,44,admin.,married,basic.9y,no,yes,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
316,25,admin.,single,high.school,no,yes,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
317,47,management,married,university.degree,no,no,no,cellular,may,tue,1,999,1,failure,-1.8,92.893,-46.2,1.344,5099.1,no
318,37,admin.,married,university.degree,unknown,yes,no,cellular,jul,mon,5,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
319,58,retired,married,professional.course,unknown,no,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
320,43,admin.,married,high.school,unknown,yes,no,cellular,jun,mon,1,999,0,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,no
321,36,services,married,high.school,no,yes,no,cellular,may,tue,1,1,1,success,-1.8,92.893,-46.2,1.266,5099.1,no
322,60,retired,divorced,high.school,no,no,no,cellular,sep,wed,2,999,2,failure,-3.4,92.379,-29.8,0.768,5017.5,no
323,51,blue-collar,married,basic.4y,unknown,yes,yes,cellular,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
324,46,services,married,basic.9y,unknown,yes,no,cellular,aug,wed,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
325,47,services,divorced,high.school,no,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
326,42,blue-collar,married,basic.6y,unknown,no,no,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no
327,46,admin.,single,university.degree,no,no,no,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,1.264,5099.1,no
328,21,student,single,unknown,no,no,no,cellular,sep,thu,1,999,0,nonexistent,-1.1,94.199,-37.5,0.878,4963.6,no
329,27,services,single,high.school,no,yes,no,cellular,may,fri,4,999,0,nonexistent,-1.8,92.893,-46.2,1.3130000000000002,5099.1,no
330,35,technician,married,professional.course,no,yes,no,cellular,may,fri,5,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
331,31,technician,married,university.degree,no,yes,no,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,1.2990000000000002,5099.1,no
332,50,blue-collar,married,basic.4y,no,yes,no,cellular,aug,thu,4,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
333,26,blue-collar,married,high.school,no,no,no,cellular,jul,wed,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
334,56,services,divorced,high.school,unknown,yes,no,cellular,apr,thu,2,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,no
335,40,blue-collar,married,basic.4y,no,no,no,telephone,jun,mon,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
336,36,admin.,single,university.degree,no,yes,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
337,31,housemaid,married,basic.4y,no,no,no,telephone,jun,wed,2,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no
338,49,unknown,married,unknown,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
339,77,retired,divorced,professional.course,no,no,no,cellular,aug,mon,1,999,0,nonexistent,-1.7,94.027,-38.3,0.898,4991.6,no
340,34,management,married,university.degree,no,no,no,telephone,oct,wed,2,999,0,nonexistent,-3.4,92.431,-26.9,0.742,5017.5,yes
341,25,blue-collar,single,basic.4y,no,no,yes,cellular,may,fri,5,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
342,54,self-employed,married,professional.course,unknown,yes,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
343,52,housemaid,married,basic.4y,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
344,31,management,married,university.degree,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
345,41,services,single,high.school,unknown,yes,no,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,1.2990000000000002,5099.1,no
346,30,blue-collar,married,basic.9y,no,no,yes,telephone,jun,fri,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
347,33,blue-collar,single,basic.9y,unknown,unknown,unknown,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
348,50,admin.,divorced,basic.9y,no,no,no,cellular,jul,fri,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
349,36,entrepreneur,divorced,basic.6y,no,yes,no,cellular,may,fri,4,999,0,nonexistent,-1.8,92.893,-46.2,1.3130000000000002,5099.1,no
350,36,admin.,divorced,university.degree,no,yes,no,cellular,jul,thu,3,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,no
351,44,admin.,married,high.school,no,yes,no,cellular,jul,mon,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
352,57,blue-collar,divorced,unknown,unknown,no,no,telephone,jun,tue,3,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
353,52,management,married,university.degree,no,no,no,telephone,nov,mon,4,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,no
354,30,admin.,single,university.degree,no,no,no,cellular,nov,fri,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
355,49,blue-collar,married,basic.9y,unknown,no,no,cellular,aug,mon,5,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
356,36,admin.,married,high.school,unknown,yes,no,cellular,may,mon,2,999,1,failure,-1.8,92.893,-46.2,1.244,5099.1,no
357,34,blue-collar,married,basic.9y,no,no,no,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
358,43,management,single,university.degree,no,yes,no,cellular,oct,tue,1,999,0,nonexistent,-3.4,92.431,-26.9,0.7440000000000001,5017.5,no
359,40,services,married,high.school,unknown,no,no,cellular,jun,wed,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,no
360,59,retired,married,university.degree,no,yes,no,cellular,jul,mon,7,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,yes
361,47,blue-collar,married,basic.4y,unknown,yes,yes,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,no
362,33,admin.,divorced,university.degree,no,yes,no,cellular,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,no
363,40,admin.,married,university.degree,no,no,no,telephone,jun,fri,5,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
364,29,admin.,single,high.school,no,no,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
365,42,admin.,married,professional.course,no,yes,no,telephone,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42.0,4.245,5195.8,yes
366,54,technician,divorced,university.degree,no,yes,no,cellular,may,wed,2,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,no
367,41,admin.,married,high.school,unknown,no,no,telephone,jun,mon,3,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no
